Movie Name,Rating,Runtime,Metascore,Votes,Gross,imdb_id,Hit,popularity,vote_average,release_year,budget_adj,revenue_adj,is_major_company,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Thriller,Genre_War,Genre_Western
The Awakening,6.4,102,53.0,67806,67806,tt1687901,0,0.570634,6.2,2011,4651399.617,203278.8919,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Maniac,6.4,87,22.0,18996,18996,tt0081114,0,0.118342,5.7,1980,926112.8635,31555208.205,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Snitch,6.4,112,51.0,90471,42930462,tt0882977,0,0.733975,5.7,2013,32761167.35,40184344.28,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dirty Work,6.4,82,24.0,28778,9975684,tt0120654,0,0.209832,6.4,1998,20773184.64,37382830.06,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Young Adam,6.4,98,67.0,14370,767240,tt0289635,0,0.383686,5.9,2003,7586256.927,2963381.612,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Contraband,6.4,109,51.0,124698,66528000,tt1524137,0,1.252392,6.1,2012,23743607.03,59928864.15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
A Boy and His Dog,6.4,91,68.0,18462,6900000,tt0072730,0,0.527888,6.3,1975,19392071.575000003,31555208.205,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Extraordinary Measures,6.4,106,45.0,17408,11854694,tt1244659,0,0.375979,5.8,2010,31000000.0,15134293.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
It Could Happen to You,6.4,101,64.0,41906,37800323,tt0110167,0,0.936924,6.5,1994,34894673.955,34340989.57,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Hours,6.4,97,55.0,30254,30254,tt2094018,0,0.555474,6.4,2013,3744133.411,31555208.205,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Brainstorm,6.4,106,57.0,12488,8900000,tt0085271,0,0.254523,6.2,1983,32839679.97,22373586.39,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Tom Jones,6.4,129,77.0,13741,37600000,tt0057590,0,0.250451,5.4,1963,7120179.372,31555208.205,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Best of the Best,6.4,97,26.0,14698,1700000,tt0096913,0,0.517447,5.8,1989,19392071.575000003,2990274.396,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Not Without My Daughter,6.4,116,57.0,13964,14789113,tt0102555,0,0.757688,6.2,1991,38381315.28,31555208.205,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Forsaken,6.4,90,55.0,13107,13107,tt2271563,0,0.747541,5.6,2015,10119995.55,31555208.205,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Muppets Most Wanted,6.4,107,61.0,35890,51183113,tt2281587,0,0.574398,6.2,2014,46054552.54,74040166.02,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Into the Night,6.4,115,41.0,13063,7562164,tt0089346,0,0.132713,6.1,1985,231.09693,13582012.55,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Congress,6.4,122,63.0,19324,137815,tt1821641,0,0.38246,6.2,2013,7020250.146,426658.0427,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
How I Live Now,6.4,101,57.0,31251,60213,tt1894476,0,0.249031,6.4,2013,19392071.575000003,1079112.51,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
When a Stranger Calls,6.4,97,58.0,13283,21411158,tt0080130,0,0.125888,6.0,1979,39577161.13,107263182.8,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Experiment,6.4,96,65.23290203327171,56069,56069,tt0997152,0,0.932529,6.6,2010,21800000.0,31555208.205,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Rover,6.4,103,64.0,49849,1109199,tt2345737,0,1.052381,6.0,2014,11283365.37,2114293.583,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Greystoke: The Legend of Tarzan, Lord of the Apes",6.4,143,62.0,20679,45900000,tt0087365,0,0.368967,6.2,1984,38775921.7,96259051.59,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Inbetweeners 2,6.4,96,55.0,45322,45322,tt3097204,0,0.519107,5.9,2014,19392071.575000003,85332019.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Basic,6.4,98,34.0,64574,26536120,tt0264395,0,0.760657,6.0,2003,59267632.24,50724275.36,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Survivalist,6.4,104,80.0,18049,18049,tt2580382,0,0.286266,6.4,2015,7500000.0,31555208.205,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Prophecy,6.4,98,44.0,32198,16115878,tt0114194,0,0.705828,5.5,1995,11.44773494,22.89546987,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dirty Girl,6.4,90,37.0,11096,53630,tt1107319,0,0.315527,6.2,2010,4000000.0,55125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Under Suspicion,6.4,110,43.0,26762,258691,tt0164212,0,0.471019,6.0,2000,31657302.86,329947.6059,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Joneses,6.4,96,55.0,41151,1474508,tt1285309,0,0.290674,6.0,2009,10164004.34,7137903.788,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Pacific Heights,6.4,102,55.0,21624,29381956,tt0100318,0,0.31035,5.9,1990,34694390.230000004,49035503.48,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Final Fantasy: The Spirits Within,6.4,106,49.0,83094,32131830,tt0173840,0,0.974222,5.6,2001,78760466.20075,104838837.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Step Up Revolution,6.4,99,43.0,57239,35074677,tt1800741,0,1.496861,6.6,2012,31341561.28,133411287.7,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Choke,6.4,92,47.0,33079,2926565,tt1024715,0,0.382852,6.1,2008,3038359.901,3879111.559,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Dead Man Down,6.4,118,39.0,69158,10880926,tt2101341,0,0.475987,5.7,2013,59267632.24,16918371.34,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Iron Lady,6.4,105,52.0,111605,30017992,tt1007029,0,0.37054,6.2,2011,12602174.55,111438799.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Stand Up Guys,6.4,95,41.0,56676,3301046,tt1389096,0,0.463427,5.8,2012,34633361.99,39219376.66,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Fireproof,6.4,122,28.0,23495,33456317,tt1129423,0,0.280555,7.5,2008,506393.3169,33884110.67,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Be Kind Rewind,6.4,102,52.0,92572,11169531,tt0799934,0,0.578298,6.1,2008,33201255.78,65136911.45,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Severance,6.4,96,62.0,39807,136432,tt0464196,0,0.389212,6.3,2006,13816365.76,8386272.427,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Grudge Match,6.4,113,35.0,61775,29807260,tt1661382,0,0.983805,6.0,2013,37441334.11,42034693.14,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Mean Machine,6.4,99,45.0,40703,92770,tt0291341,0,0.381873,6.1,2001,19392071.575000003,31555208.205,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Shampoo,6.4,110,65.0,13461,49407734,tt0073692,0,0.178136,6.4,1975,48904571.56,103472187.85,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Company You Keep,6.4,125,57.0,34294,5132442,tt1381404,0,0.438284,5.8,2012,28784716.62,18646355.12,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Fierce Creatures,6.4,93,62.0,25132,9381260,tt0119115,0,0.340289,5.5,1997,37722622.19,12744069.47,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Our Idiot Brother,6.4,90,60.0,89405,24814830,tt1637706,0,0.80048,5.7,2011,9693980.426,16744987.24,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
I Love You to Death,6.4,97,45.0,15039,16186793,tt0099819,0,0.318177,6.1,1990,34894673.955,34340989.57,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Laggies,6.4,99,63.0,45050,440338,tt2034031,0,0.916578,6.1,2014,23088908.0,26027398.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Other Sister,6.4,129,28.0,12791,27797271,tt0123209,0,0.297398,5.9,1999,45816849.63,57397421.75,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Blood Work,6.4,110,64.0,46413,26199517,tt0309377,0,0.545907,5.7,2002,60613069.68,31760662.99,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Night Before,6.4,101,58.0,78855,43035725,tt3530002,0,2.096273,6.1,2015,22999989.88,48204295.11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Charlie St. Cloud,6.4,99,37.0,63599,31162545,tt1438254,0,1.166631,6.8,2010,44000000.0,48190704.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Big Business,6.4,97,53.0,14871,40150487,tt0094739,0,0.514373,5.7,1988,24948045.69,95492184.03,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Pretty Persuasion,6.4,104,45.0,10651,305688,tt0381505,0,0.297727,5.0,2005,19392071.575000003,31555208.205,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Black Sea,6.4,114,62.0,39662,1171559,tt2261331,0,1.384508,6.3,2014,19392071.575000003,1079112.51,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rules of Engagement,6.4,128,45.0,49104,61335230,tt0160797,0,0.458778,5.8,2000,75977526.86,89906740.12,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Unlawful Entry,6.4,111,61.0,17968,57138719,tt0105699,0,0.367997,5.6,1992,35742557.86,88794955.2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Mississippi Grind,6.4,108,77.0,25085,129747,tt2349144,0,0.649628,5.7,2015,6355528.25,31555208.205,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Crazy/Beautiful,6.4,99,61.0,25214,16929123,tt0250224,0,0.541416,6.6,2001,16009345.52,20848013.8,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Chances Are,6.4,108,62.0,13233,16278590,tt0097044,0,0.324248,6.7,1989,34894673.955,34340989.57,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Big Trouble,6.4,85,47.0,21245,7262288,tt0246464,0,0.185041,6.2,2002,48490455.74,10296814.93,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Switchback,6.4,118,63.25908372827804,14695,6482195,tt0119210,0,0.206863,5.7,1997,50263031.88,8805804.701,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Enigma,6.4,119,64.0,21526,4298329,tt0157583,0,0.414765,5.9,2001,13816365.76,19340529.49,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Gauntlet,6.4,109,59.0,24257,35400000,tt0076070,0,0.49548,6.7,1977,19787795.68,95034155.53,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Yards,6.4,115,58.0,22195,882710,tt0138946,0,0.558581,5.8,2000,20127866.34,24908912.3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Top Five,6.4,102,81.0,27166,25277561,tt2784678,0,0.649574,6.2,2014,45999979.76,23427297.82,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Fireflies in the Garden,6.4,99,34.0,13292,3393161,tt0961108,0,0.509401,6.2,2008,19392071.575000003,31555208.205,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Son of a Gun,6.4,108,49.0,28872,1411,tt2452200,0,0.86636,6.1,2014,1842182.102,44571.59595,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Factory Girl,6.4,90,45.0,21989,1661464,tt0432402,0,0.118678,6.2,2006,7571684.108,38301032.83,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Flawless,6.4,112,50.0,19331,4485485,tt0155711,0,0.186474,6.2,1999,26418412.33,5875721.664,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Black Widow,6.4,102,70.0,10448,25205460,tt0090738,0,0.189462,5.8,1987,34694390.230000004,48371305.22,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Youth in Revolt,6.4,90,63.0,75290,15281286,tt0403702,0,0.767144,5.8,2009,18295207.81,41172515.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Opposite of Sex,6.4,105,70.0,21485,5881367,tt0120777,0,0.349511,5.4,1998,6688477.345,7864651.437,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
New York Stories,6.4,124,56.58610567514677,19030,10763469,tt0097965,0,0.363923,5.8,1989,26384774.09,57397421.75,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Slammin' Salmon,6.4,99,40.0,14891,41588,tt1135525,0,0.097127,6.0,2009,10889221.557,20746380.92,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Coogan's Bluff,6.4,93,52.75206611570248,18016,18016,tt0062824,0,0.405287,5.9,1968,37722622.19,19496476.84,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Love in the Time of Cholera,6.4,139,43.0,23704,4607608,tt0484740,0,0.38963,6.6,2007,47325086.22,4845676.575,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Everything Must Go,6.4,97,65.0,52140,2711210,tt1531663,0,0.513857,5.8,2010,5000000.0,2614773.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Laurel Canyon,6.4,103,61.0,17178,3663356,tt0298408,0,0.298152,5.4,2002,7815943.028,7871522.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Ain't Them Bodies Saints,6.4,96,74.0,22358,387606,tt2388637,0,0.393664,5.8,2013,3219998.583,965277.8428,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
