Movie Name,Rating,Runtime,Genre,Metascore,Votes,Gross,imdb_id,Hit,popularity,vote_average,release_year,budget_adj,revenue_adj,is_major_company
The Final Countdown,6.6,103,Action,51.0,25533,16647800,tt0080736,0,0.413142,5.7,1980,19392071.575000003,44050690.66,0
Death Becomes Her,6.6,104,Comedy,56.0,124434,58422650,tt0104070,0,1.221476,6.1,1992,37722622.19,89565316.505,1
The Heat,6.6,117,Action,60.0,176998,132142175,tt2404463,0,1.275381,6.6,2013,40249434.17,148524324.7,1
Short Circuit,6.6,98,Comedy,50.0,64168,40697761,tt0091949,0,0.995618,6.3,1986,78760466.20075,80964386.64,0
The Bourne Legacy,6.6,135,Action,61.0,308928,113203870,tt1194173,0,4.611854,5.9,2012,78760466.20075,165524556.362,1
Licence to Kill,6.6,133,Action,58.0,108282,34667015,tt0097742,0,2.176623,5.6,1989,56287518.05,165524556.362,0
Child's Play,6.6,87,Horror,58.0,108873,33244684,tt0094862,0,0.891508,6.2,1988,16595019.21,81493868.88,0
Man on a Ledge,6.6,102,Action,40.0,155719,18620000,tt1568338,0,0.95865,6.2,2012,39889259.82,43898309.93,0
The Invitation,6.6,100,Drama,74.0,114212,231703,tt2400463,0,0.787969,6.4,2015,19392071.575000003,213197.9462,0
Ghostbusters II,6.6,108,Action,56.0,214027,112494738,tt0097428,0,2.379507,6.2,1989,65082442.74,165524556.362,1
Heavyweights,6.6,100,Comedy,42.0,29311,17689177,tt0110006,0,0.464259,6.1,1995,67245899.36,25312626.19,1
Rush Hour 2,6.6,90,Action,48.0,228874,132142175,tt0266915,0,1.447916,6.5,2001,78760466.20075,165524556.362,1
Machete,6.6,105,Action,60.0,200728,26593646,tt0985694,0,1.71986,6.2,2010,20000000.0,31327899.0,0
Inherent Vice,6.6,148,Comedy,81.0,107623,8110975,tt1791528,0,2.160156,6.3,2014,18421821.02,10234219.64,1
The 13th Warrior,6.6,102,Action,42.0,128314,32698899,tt0120657,0,1.189386,6.2,1999,78760466.20075,80767119.37,1
Gummo,6.6,89,Comedy,19.0,36712,19820,tt0119237,0,0.287643,6.6,1997,1765998.417,6828894.982,0
Hitch,6.6,118,Comedy,58.0,325383,132142175,tt0386588,0,1.72647,6.3,2005,78159430.28,165524556.362,1
Kiss the Girls,6.6,115,Crime,46.0,77651,60527873,tt0119468,0,0.712173,6.1,1997,36678428.67,82224713.79,1
Mommie Dearest,6.6,129,Biography,55.0,17174,19032261,tt0082766,0,0.207373,6.0,1981,45999979.76,98965884.825,1
Bad Boys II,6.6,147,Action,38.0,258738,132142175,tt0172156,0,1.615231,6.3,2003,78760466.20075,165524556.362,1
Crocodile Dundee,6.6,97,Action,62.0,110499,132142175,tt0090555,0,0.680643,6.2,1986,9947032.054,165524556.362,1
Fame,6.6,134,Drama,58.0,23854,118160,tt0080716,0,1.06566,5.8,1980,26418412.33,56103464.8,0
The Replacements,6.6,118,Comedy,30.0,67305,44737059,tt0191397,0,0.655771,5.8,2000,38775921.7,71904401.14,1
Prince of Darkness,6.6,102,Horror,50.0,47009,14182492,tt0093777,0,0.356749,6.5,1987,5757241.314,27217342.96,1
Epic,6.6,102,Animation,52.0,107629,107518682,tt0848537,0,1.874575,6.4,2013,78760466.20075,165524556.362,1
Tears of the Sun,6.6,121,Action,48.0,126556,43734876,tt0314353,0,1.125044,6.4,2003,78760466.20075,101504660.6,1
Saw II,6.6,93,Horror,40.0,260750,87039965,tt0432348,0,1.107734,6.2,2005,4466253.159,165524556.362,0
Joy Ride,6.6,97,Action,75.0,72584,21973182,tt0206314,0,0.742951,6.2,2001,28324226.68,45125219.56,0
Diary of a Wimpy Kid: Rodrick Rules,6.6,99,Comedy,51.0,33826,52698535,tt1650043,0,0.917718,6.4,2011,20357358.89,70201279.99,0
Flushed Away,6.6,85,Animation,74.0,132465,64665672,tt0424095,0,1.390297,6.0,2006,78760466.20075,69723654.08,1
The Great Outdoors,6.6,91,Comedy,24.0,49276,41455230,tt0095253,0,0.320295,6.2,1988,44253384.55,80126708.5,1
Tommy,6.6,111,Drama,66.0,21816,34251525,tt0073812,0,0.347121,6.1,1975,20259105.86,138781054.2,1
The Recruit,6.6,115,Action,56.0,139376,52802140,tt0292506,0,0.894267,5.9,2003,45175438.645,119948067.3,1
Back to School,6.6,96,Comedy,68.0,34417,91258000,tt0090685,0,0.325629,6.6,1986,22642049.43,165524556.362,0
Australia,6.6,165,Adventure,53.0,126987,49554002,tt0455824,0,1.468543,6.3,2008,78760466.20075,50187630.88,1
Madagascar: Escape 2 Africa,6.6,89,Animation,61.0,236820,132142175,tt0479952,0,2.217084,6.1,2008,78760466.20075,165524556.362,1
Monster House,6.6,91,Animation,68.0,128655,73661010,tt0385880,0,1.235478,6.3,2006,78760466.20075,151622980.8,1
Heavy Metal,6.6,86,Animation,51.0,36657,36657,tt0082509,0,1.029422,6.3,1981,22303174.49,34116365.01,0
Copycat,6.6,123,Drama,54.0,62771,32051917,tt0112722,0,0.808542,6.3,1995,48018283.49,73971558.41,0
8MM,6.6,123,Crime,19.0,137126,36663315,tt0134273,0,0.823494,6.0,1999,52362113.86,126478983.0,1
The Polar Express,6.6,100,Animation,61.0,222922,132142175,tt0338348,0,2.241935,6.4,2004,78760466.20075,165524556.362,0
Titan A.E.,6.6,94,Animation,48.0,62605,22751979,tt0120913,0,0.54656,6.1,2000,78760466.20075,46542103.2,1
Penguins of Madagascar,6.6,92,Animation,53.0,96298,83348920,tt1911658,0,3.007018,6.5,2014,78760466.20075,165524556.362,1
Eagle Eye,6.6,118,Action,43.0,191095,101111837,tt1059786,0,1.611632,6.2,2008,78760466.20075,165524556.362,0
From Beyond,6.6,85,Horror,60.0,28211,1261000,tt0091083,0,0.524096,5.8,1986,8952328.849,2508641.484,0
The Rules of Attraction,6.6,110,Comedy,50.0,52463,6532619,tt0292644,0,0.481286,6.1,2002,4849045.574,5492349.799,0
Hot Shots! Part Deux,6.6,86,Action,64.0,94164,38911970,tt0107144,0,0.873616,6.1,1993,37736749.04,165524556.362,1
The Wedding Ringer,6.6,101,Comedy,35.0,78240,64460211,tt0884732,0,1.510096,6.5,2015,21159990.69,73415857.3,1
Oliver & Company,6.6,74,Animation,58.0,50780,74151346,tt0095776,0,1.152044,6.4,1988,67245899.36,156808805.1,1
A Nightmare on Elm Street 3: Dream Warriors,6.6,96,Fantasy,49.0,85535,44793222,tt0093629,0,1.121083,6.2,1987,9595402.19,85961796.1,1
Bad Words,6.6,89,Comedy,57.0,53571,7764027,tt2170299,0,0.941711,6.2,2013,8892316.851,7301060.151,0
A Perfect Murder,6.6,107,Crime,50.0,88710,67638368,tt0120787,0,1.041331,6.3,1998,78760466.20075,165524556.362,1
Mr. Mom,6.6,91,Comedy,50.0,26201,64800000,tt0085970,0,0.146497,6.1,1983,41557878.23,141832009.7,1
Edge of Darkness,6.6,117,Action,55.0,96588,43313890,tt1226273,0,0.3261,6.0,2010,78760466.20075,74901339.0,1
Rollerball,6.6,125,Action,56.0,27057,30000000,tt0073631,0,0.335421,5.8,1975,19392071.575000003,121554635.2,0
RED 2,6.6,116,Action,47.0,175896,53262560,tt1821694,0,1.675461,6.3,2013,78626801.63,31555208.205,1
Hotel Transylvania 2,6.6,89,Animation,44.0,134469,132142175,tt2510894,0,2.060162,6.8,2015,73599967.62,165524556.362,1
The Hunger,6.6,97,Drama,52.0,27759,5979292,tt0085701,0,0.575668,6.5,1983,26418412.33,13090535.71,0
For Love of the Game,6.6,137,Drama,43.0,36338,35168395,tt0126916,0,0.143906,6.3,1999,65452642.33,89565316.505,1
The Mosquito Coast,6.6,117,Adventure,51.0,30119,14302779,tt0091557,0,0.532252,6.1,1986,38775921.7,28454040.24,1
The Legend of Billie Jean,6.6,96,Action,45.0,11072,3099497,tt0089470,0,0.092747,7.1,1985,34894673.955,34340989.57,0
The Blob,6.6,95,Horror,51.18020304568528,40347,8247943,tt0094761,0,0.669161,6.0,1988,35033929.44,15208308.06,0
Macbeth,6.6,113,Drama,71.0,58246,1108247,tt2884018,0,0.874641,6.4,2015,6908689.577,12137055.1,0
Emma,6.6,120,Comedy,66.0,40447,22201883,tt0116191,0,0.477489,6.5,1996,8341300.434,30906823.09,1
Outbreak,6.6,127,Action,64.0,133458,67823573,tt0114069,0,1.041497,6.1,1995,78760466.20075,165524556.362,1
Midnight in the Garden of Good and Evil,6.6,155,Crime,57.0,40519,25078937,tt0119668,0,0.245162,6.4,1997,47546111.24,34104492.77,1
The Loved Ones,6.6,84,Crime,73.0,42489,42489,tt1316536,0,0.23156,6.3,2009,27000000.0,16504936.0,0
Reality Bites,6.6,99,Comedy,67.0,51877,20982557,tt0110950,0,0.509774,6.5,1994,16917782.96,29539699.49,1
Psycho II,6.6,113,Crime,54.0,28986,34725000,tt0086154,0,0.277865,6.0,1983,10946559.99,76023859.12,1
French Kiss,6.6,111,Comedy,50.0,51559,38896854,tt0113117,0,0.829551,6.1,1995,41557878.23,116558692.25,1
Black or White,6.6,121,Drama,45.0,13557,21569041,tt2883434,0,0.46209,6.7,2015,8279996.357,19845485.15,0
Star Trek: Generations,6.6,118,Action,55.0,84648,75668868,tt0111280,0,0.948788,6.3,1994,55902239.34,165524556.362,1
The Man Who Fell to Earth,6.6,139,Drama,81.0,27659,100072,tt0074851,0,0.564342,6.3,1976,5747547.043,31555208.205,0
Lethal Weapon 4,6.6,127,Action,37.0,167774,130444603,tt0122151,0,1.206274,6.1,1998,78760466.20075,165524556.362,1
Star Trek III: The Search for Spock,6.6,105,Action,56.0,83408,76471046,tt0088170,0,0.82288,6.1,1984,37782756.71,165524556.362,1
Half Baked,6.6,82,Comedy,16.0,65929,17278980,tt0120693,0,0.262171,6.3,1998,10701563.75,23356189.64,1
May,6.6,93,Comedy,58.0,38779,150277,tt0303361,0,0.342912,5.9,2002,606130.6968,182175.0054,0
U-571,6.6,116,Action,62.0,84210,77086030,tt0141926,0,1.229505,6.1,2000,78510111.09,161662974.6,1
Sudden Impact,6.6,117,Action,52.0,46917,67642693,tt0086383,0,0.771263,6.6,1983,48164863.95,148090959.3,1
Shanghai Noon,6.6,110,Action,77.0,131393,56937502,tt0184894,0,0.770457,6.1,2000,69646066.29,72092928.87,1
Phantasm,6.6,89,Horror,72.0,39051,11988469,tt0079714,0,0.794667,6.1,1979,901366.2008,36020002.52,0
Courage Under Fire,6.6,116,Action,77.0,57244,59031057,tt0115956,0,0.745574,6.1,1996,63949969.99,140218397.5,0
New Jack City,6.6,97,Action,61.0,37107,47624253,tt0102526,0,0.261842,6.0,1991,13609289.16,76250850.58,1
Scoop,6.6,96,Comedy,48.0,85978,10525717,tt0457513,0,0.489898,6.2,2006,4326676.633,34164413.28,0
The Postman Always Rings Twice,6.6,122,Crime,61.0,24757,12376625,tt0082934,0,0.521554,6.3,1981,28778289.66,29669701.04,0
Toy Soldiers,6.6,111,Action,46.0,23811,15073942,tt0103112,0,0.357891,6.3,1991,34894673.955,24134780.64,0
Far and Away,6.6,140,Adventure,49.0,66029,58883840,tt0104231,0,0.309976,6.2,1992,78760466.20075,165524556.362,1
The Man Who Knew Too Little,6.6,94,Comedy,56.58610567514677,33448,13801755,tt0120483,0,0.37438,6.5,1997,27169206.42,18749136.53,1
Silent Running,6.6,89,Drama,67.0,30425,689707,tt0067756,0,0.450264,6.1,1972,5214560.931,89565316.505,1
Dragonslayer,6.6,109,Action,68.0,19036,14110013,tt0082288,0,0.29368,6.7,1981,43167434.49,14389144.83,1
Dreamgirls,6.6,130,Drama,76.0,75497,103365956,tt0443489,0,0.6477,6.5,2006,75716841.08,165524556.362,1
Hoffa,6.6,140,Biography,50.0,24094,24276500,tt0104427,0,0.13229,5.8,1992,54390848.91,164706607.4,1
Shoot 'Em Up,6.6,86,Action,49.0,152715,12807139,tt0465602,0,0.993908,6.2,2007,41015074.72,28206425.51,1
The Manchurian Candidate,6.6,129,Drama,76.0,113426,65955630,tt0368008,0,0.927088,6.1,2004,78760466.20075,110949088.0,1
Last Vegas,6.6,105,Comedy,48.0,134493,63914167,tt1204975,0,1.496605,6.4,2013,26208933.88,125805175.9,0
Jungle Fever,6.6,132,Drama,78.0,19093,32482682,tt0102175,0,0.329328,5.5,1991,22415299.79,52007789.64,1
Outland,6.6,109,Action,48.0,31176,17374595,tt0082869,0,0.336233,5.7,1981,38371052.88,41667593.97,0
Kiss of the Dragon,6.6,98,Action,58.0,65244,36845124,tt0271027,0,1.065364,6.3,2001,30787202.92,79354442.85,1
Bad Lieutenant: Port of Call New Orleans,6.6,122,Crime,69.0,79181,1697956,tt1095217,0,0.643829,5.8,2009,25410010.85,10762767.87,0
I'm Gonna Git You Sucka,6.6,88,Action,48.0,14358,13030057,tt0095348,0,0.138906,5.4,1988,19392071.575000003,31555208.205,0
Celeste & Jesse Forever,6.6,92,Comedy,59.0,32712,3094687,tt1405365,0,0.304212,6.4,2012,19392071.575000003,2939280.949,0
Derailed,6.6,108,Crime,40.0,75071,36024076,tt0398017,0,0.82677,6.2,2005,24564392.37,64179026.18,1
Romeo Is Bleeding,6.6,110,Crime,50.0,14614,3275585,tt0107983,0,0.406511,5.6,1993,15094699.62,39535137.08,0
The Homesman,6.6,122,Drama,68.0,34407,2428883,tt2398231,0,0.870104,6.2,2014,14737456.81,2238241.121,0
The Snowtown Murders,6.6,119,Biography,66.0,19786,8012,tt1680114,0,0.495308,6.3,2011,4665224.461999999,8193.352256,0
Max,6.6,111,Adventure,47.0,27491,42652003,tt3369806,0,1.278928,7.0,2015,18399991.9,40449856.8,1
I Love You Phillip Morris,6.6,98,Biography,65.0,97887,2035566,tt1045772,0,0.8342,6.3,2009,13213205.64,10826733.0,0
The Nutty Professor,6.6,107,Comedy,56.58610567514677,18846,7630000,tt0057372,0,0.198774,6.7,1963,45999979.76,98965884.825,1
Victory,6.6,116,Drama,57.0,32118,10853418,tt0083284,0,0.383124,6.5,1981,19392071.575000003,31555208.205,0
I Heart Huckabees,6.6,107,Comedy,55.0,65504,12784713,tt0356721,0,0.809063,6.3,2004,25397798.8,22579555.285,0
"New York, New York",6.6,155,Drama,64.0,20853,16400000,tt0076451,0,0.434509,5.6,1977,26271743.97,81493868.88,0
Above the Rim,6.6,96,Crime,63.25908372827804,16445,16036534,tt0109035,0,0.432319,6.3,1994,33201255.78,65136911.45,1
Tuck Everlasting,6.6,90,Drama,66.0,24645,19158074,tt0283084,0,0.128012,6.5,2002,67245899.36,156808805.1,1
High Art,6.6,101,Drama,73.0,10888,1929168,tt0139362,0,0.344091,6.1,1998,3677778.904,2580639.293,0
16 Blocks,6.6,102,Action,63.0,132826,36895141,tt0450232,0,0.496703,6.1,2006,59491803.71,71027503.49,0
White Squall,6.6,129,Adventure,53.0,24598,10300000,tt0118158,0,0.36509,6.2,1996,52828236.08,14319232.41,0
Like Crazy,6.6,86,Drama,68.0,62498,3413908,tt1758692,0,1.22871,6.4,2011,242349.5106,3433950.064,0
Nick and Norah's Infinite Playlist,6.6,90,Comedy,64.0,94066,31487293,tt0981227,0,0.951793,6.4,2008,9115079.704,33395562.66,1
"Men, Women & Children",6.6,119,Comedy,38.0,33029,461162,tt3179568,0,0.557453,6.4,2014,45999979.76,424772.1912,1
Freeheld,6.6,103,Biography,50.0,12935,532988,tt1658801,0,0.706023,7.1,2015,6439997.166,527467.9679,0
*batteries not included,6.6,106,Comedy,54.0,36678,32945797,tt0092494,0,0.683243,6.2,1987,37722622.19,124910637.1,1
Promised Land,6.6,106,Drama,55.0,39011,7597898,tt2091473,0,0.644806,5.7,2012,14246164.22,7729767.36,0
Strange Brew,6.6,90,Comedy,50.0,18087,18087,tt0086373,0,0.161325,5.7,1983,26418412.33,28527780.74,0
The Odd Life of Timothy Green,6.6,105,Comedy,47.0,47762,51853450,tt1462769,0,0.663515,6.5,2012,67245899.36,49248870.99,1
True Crime,6.6,127,Crime,65.0,37475,16635339,tt0139668,0,0.289133,6.1,1999,72735683.62,165524556.362,1
The Immigrant,6.6,120,Drama,77.0,32897,2013456,tt1951181,0,0.779448,6.0,2013,14976533.64,5492349.799,0
The Night Porter,6.6,118,Drama,65.23290203327171,13890,633298,tt0071910,0,0.41087,6.1,1974,19392071.575000003,31555208.205,0
Moonlight Mile,6.6,117,Drama,59.0,14417,6835856,tt0179098,0,0.560536,6.6,2002,25457489.27,12136009.42,1
Vantage Point,6.6,90,Action,40.0,152283,72266306,tt0443274,0,1.142055,6.2,2008,40511465.35,153094337.6,1
The Door in the Floor,6.6,111,Comedy,67.0,15953,3835551,tt0348593,0,0.226049,5.6,2004,19392071.575000003,31555208.205,0
Arbitrage,6.6,107,Drama,73.0,53780,7918283,tt1764183,0,0.821988,5.9,2012,11396931.38,33701729.01,1
Roxanne,6.6,107,Comedy,73.0,46507,40050884,tt0093886,0,0.481348,6.4,1987,48904571.56,76860868.01,1
A Lot Like Love,6.6,107,Comedy,48.0,70338,21835784,tt0391304,0,0.665701,6.5,2005,33496898.69,47885736.05,1
"Faster, Pussycat! Kill! Kill!",6.6,83,Action,65.0,15630,15630,tt0059170,0,0.289649,6.4,1965,311425.3662,31555208.205,0
The Company of Wolves,6.6,95,Drama,69.0,17607,4389334,tt0087075,0,0.064133,6.6,1984,4198084.078,13644356.57,0
Judgment Night,6.6,110,Action,46.0,17751,12136938,tt0107286,0,0.815631,6.4,1993,38426228.21,18320343.34,0
Paint Your Wagon,6.6,164,Comedy,50.0,14264,31678778,tt0064782,0,0.411816,5.1,1969,45999979.76,98965884.825,1
The Way of the Gun,6.6,119,Action,49.0,34360,6055661,tt0202677,0,0.621992,6.0,2000,3451350.606,24218344.47,0
These Final Hours,6.6,87,Drama,61.0,18233,18233,tt2268458,0,0.276845,6.1,2014,19392071.575000003,45972.37977,0
High Anxiety,6.6,94,Comedy,55.0,23068,31063038,tt0076141,0,0.560826,6.2,1977,12232455.51,111758008.9,1
All of Me,6.6,93,Comedy,68.0,19157,36403064,tt0086873,0,0.354864,6.2,1984,37722622.19,89565316.505,1
Shaft,6.6,100,Action,66.0,20150,16690080,tt0067741,0,0.317925,6.2,1971,21540779.66,65277275.61,0
Rock 'n' Roll High School,6.6,93,Comedy,70.0,10691,10691,tt0079813,0,0.386843,6.2,1979,901366.2008,14086820.89,0
Irrational Man,6.6,95,Comedy,53.0,65078,4027764,tt3715320,0,1.007054,6.1,2015,10119995.55,25199786.19,0
The Weather Man,6.6,102,Comedy,61.0,81866,12482775,tt0384680,0,0.707056,5.7,2005,22331265.79,13937808.32,1
Yentl,6.6,133,Drama,68.0,14852,40218899,tt0086619,0,0.478476,6.2,1983,26271743.97,66555084.73,0
Take the Lead,6.6,118,Drama,55.0,26278,34742066,tt0446046,0,0.530814,6.4,2006,32450074.75,37579421.29,1
Please Give,6.6,87,Comedy,78.0,11440,4033268,tt0878835,0,0.534468,5.6,2010,3000000.0,7871522.0,0
Ice Station Zebra,6.6,148,Adventure,49.0,11140,11140,tt0063121,0,0.092165,5.7,1968,17199238.89,84405926.38,0
CBGB,6.6,102,Crime,30.0,10738,40040,tt1786751,0,0.402249,6.2,2013,19392071.575000003,37815.74745,0
Meet the Feebles,6.6,97,Comedy,56.58610567514677,21727,21727,tt0097858,0,0.257575,6.2,1989,1319238.704,165524556.362,0
Grumpier Old Men,6.6,101,Comedy,46.0,28734,71518503,tt0113228,0,0.605081,6.7,1995,38775921.7,71904401.14,1
My Blueberry Nights,6.6,95,Drama,51.0,55615,866778,tt0765120,0,0.291333,6.2,2007,10516685.83,22912427.87,0
Dark Blue,6.6,118,Crime,57.0,23146,9059588,tt0279331,0,0.8757,6.7,2002,18183920.9,11198228.26,0
Feast of Love,6.6,97,Drama,51.0,16893,3504875,tt0800027,0,0.729174,5.8,2007,34633361.99,6038268.747,0
Pride and Glory,6.6,130,Crime,45.0,62181,15709385,tt0482572,0,0.527398,6.3,2008,30383599.01,31546610.26,1
Cracks,6.6,104,Drama,54.0,20598,17595,tt1183665,0,0.518084,6.5,2009,5519997.571,16581939.04035,0
The Mirror Has Two Faces,6.6,126,Comedy,56.58610567514677,20855,41252428,tt0117057,0,0.313033,6.3,1996,58389103.04,34340989.57,0
Revenge of the Pink Panther,6.6,99,Comedy,65.0,22472,22472,tt0078163,0,1.090065,6.2,1978,26271743.97,165524556.362,0
Torn Curtain,6.6,128,Drama,55.0,28158,28158,tt0061107,0,0.40273,6.3,1966,20154044.08,87334191.0,1
A Civil Action,6.6,115,Drama,68.0,30281,56702901,tt0120633,0,0.488243,6.0,1998,78760466.20075,75851213.75,1
Wish I Was Here,6.6,106,Comedy,43.0,38652,3588432,tt2870708,0,0.778247,6.3,2014,5066000.779,5050617.638,0
Black Beauty,6.6,88,Adventure,58.352808988764046,10315,4630377,tt0109279,0,0.57917,6.6,1994,30306534.84,18885372.1,1
Easy Virtue,6.6,97,Comedy,58.0,21899,2656784,tt0808244,0,0.394209,6.2,2008,7200000.0,9991599.2145,0
Miracle on 34th Street,6.6,114,Drama,65.23290203327171,40362,17193886,tt0110527,0,0.951117,6.4,1994,41557878.23,68060070.19,1
Creation,6.6,108,Biography,51.0,14799,340611,tt0974014,0,0.421521,6.3,2009,7200000.0,9991599.2145,0
The Beaver,6.6,91,Drama,60.0,49883,970816,tt1321860,0,0.903312,6.0,2011,20357358.89,941107.1301,0
Soapdish,6.6,97,Comedy,65.0,17000,36489888,tt0102951,0,0.298661,5.7,1991,45999979.76,58423698.48,1
"Oh, God!",6.6,98,Comedy,56.0,10219,41687243,tt0076489,0,0.078067,5.6,1977,38775921.7,149981572.2,1
The Dead Girl,6.6,85,Crime,65.0,15781,17311,tt0783238,0,0.155301,6.5,2006,34633361.99,39219376.66,0
The Best Man Holiday,6.6,123,Comedy,59.0,16463,70525195,tt2083355,0,0.332741,7.0,2013,15912567.0,67043571.42,0
Suspect,6.6,121,Crime,53.0,10962,18782400,tt0094082,0,0.457831,6.0,1987,34894673.955,34340989.57,0
Reservation Road,6.6,102,Crime,46.0,24672,121994,tt0831884,0,0.482716,6.7,2007,19392071.575000003,31555208.205,0
Transsiberian,6.6,111,Crime,72.0,53914,2203641,tt0800241,0,0.802785,6.3,2008,15191799.51,6002188.834,0
A Mighty Heart,6.6,108,Biography,74.0,27929,9176787,tt0829459,0,0.643102,6.7,2007,16826697.32,19906898.94,0
Wuthering Heights,6.6,105,Drama,65.23290203327171,13923,13923,tt0104181,0,0.269621,7.0,1992,45999979.76,98965884.825,1
Seraphim Falls,6.6,115,Action,62.0,32740,418296,tt0479537,0,0.463068,5.8,2006,19470044.85,1294008.386,0
"Corrina, Corrina",6.6,115,Comedy,56.58610567514677,13812,20160000,tt0109484,0,0.391182,6.4,1994,33201255.78,65136911.45,1
When the Game Stands Tall,6.6,115,Biography,41.0,16482,30127963,tt2247476,0,0.714661,6.2,2014,13816365.76,27750597.1,0
One Eight Seven,6.6,119,Drama,41.0,24392,5716080,tt0118531,0,0.683051,6.4,1997,27169206.42,7765067.872,0
Something New,6.6,99,Comedy,64.0,14171,11425894,tt0437777,0,0.45297,6.2,2006,10415342.74,12331028.4,0
Shattered,6.6,95,Crime,63.25908372827804,32854,32854,tt0489664,0,0.482885,6.1,2007,21033371.65,60556144.32,0
Arn: The Knight Templar,6.6,139,Action,52.75206611570248,22717,22717,tt0837106,0,0.215628,6.3,2007,26291714.57,32446.66014,0
The Business,6.6,97,Crime,63.25908372827804,14991,14991,tt0429715,0,0.217455,6.7,2005,3543021.042,2989221.70668955,0
Confidence,6.6,97,Crime,59.0,34917,12212417,tt0310910,0,0.709596,6.3,2003,20255732.68,51704183.665,1
"Hello, My Name Is Doris",6.6,90,Comedy,63.0,22105,14443077,tt3766394,0,0.673792,6.6,2015,919999.5952,13289393.23,0
Cassandra's Dream,6.6,108,Crime,49.0,53045,971561,tt0795493,0,0.499794,6.1,2007,68358457.87,165524556.362,0
Luther,6.6,123,Biography,47.0,15700,5791328,tt0309820,0,0.619899,6.3,2003,19392071.575000003,31555208.205,0
Louder Than Bombs,6.6,109,Drama,70.0,13792,161789,tt2217859,0,1.251681,6.3,2015,10119995.55,31555208.205,0
The Shape of Things,6.6,96,Comedy,59.0,11702,732241,tt0308878,0,0.14657,6.1,2003,19245416.62,9143655.471,0
Chaos Theory,6.6,87,Comedy,44.0,33108,237958,tt0460745,0,0.480135,5.9,2008,27632731.52,243550.8786,0
The Great Raid,6.6,132,Action,48.0,23569,10166502,tt0326905,0,0.538043,6.5,2005,78760466.20075,11351542.92,1
Kissing Jessica Stein,6.6,97,Comedy,72.0,17181,7022940,tt0264761,0,0.195196,5.9,2001,1231488.117,12331412.66,0
That Touch of Mink,6.6,99,Comedy,56.58610567514677,10339,14628923,tt0056575,0,0.038819,5.6,1962,37722622.19,89565316.505,1
Paranoid Park,6.6,85,Crime,84.0,31353,486021,tt0842929,0,0.284617,6.4,2007,19392071.575000003,511133.0162,0
Experimenter,6.6,98,Biography,81.0,19116,155075,tt3726704,0,0.526642,6.9,2015,19392071.575000003,25982.13636,0
Little Man Tate,6.6,99,Drama,71.0,15456,25010896,tt0102316,0,0.213074,5.8,1991,22642049.43,46020020.77,0
De-Lovely,6.6,125,Biography,53.0,11587,13337299,tt0352277,0,0.139783,6.1,2004,23088908.0,28527780.74,0
